@relation spectrometer-weka.filters.unsupervised.instance.RemovePercentage-P20.0-weka.filters.unsupervised.instance.RemovePercentage-P80.0

@attribute LRS-name {12043-6225,12063-6259,12073-6233,12148-6741,12216-6218,12226+0102,12230-5943,12233-5920,12247-5842,12274-7647,12277+0441,12283-5650,12298-5754,12319-6728,12377-6102,12379-4959,12380+5607,12384-4536,12394-4338,12421-6217,12427+4542,12447+0425,12454-6659,12462-6418,12506-6004,12530+0340,12540-6845,12559-6041,12563-6100,13001+0527,13022-7650,13064-6103,13136-4426,13141-6119,13170-5404,13172+4547,13203-5536,13208-6027,13283-5839,13328-6244,13343-5807,13350-7221,13368-4941,13371-6249,13379-5426,13442-6109,13462-2807,13465-3412,13477-6532,13482-6716,13509-6348,13517-6515,13527-6117,13557-6442,13572-6347,13581-5930,14003-7633,14020-3515,14030-4629,14068-6158,14086-2839,14086-6907,14119-6453,14122-6133,14129-5940,14133+1925,14159-6038,14182-6144,14216-6152,14247+0454,14251-6256,14277+3904,14280-2952,14286-5905,14301-5734,14337-6215,14359-6037,14371+3245,14390+3147,14437+1520,14453-4920,14455-3625,14465-6000,14484-6152,14508+7421,14531-5337,14550-1214,14562-5406,14567+6607,14567-5846,14582-5926,14591-4438,15011-2505,15023-6916,15082-4808,15084-5702,15099-5509,15107-5726,15148-4940,15186-3604,15186-5730,15193+1429,15193+3132,15214-2244,15219-7545,15223-0203,15225-5605,15226-3603,15255+1944,15269-4400,15287-5811,15290-5546,15311-5538,15314+7847,15323-4920,15332-6430,15341+1515,15356-6722,15361+2441,15373-5308,15402-5449,15408-5413,15410-0133,15468-5018,15483+1517,15483-5514,15492+4837,15509-5207,15530-5201,15566+3609,15568-4513,15569-6135,15576-5400,16011+4722,16011-5424,16029-3041,16030-5156,16031-4856,16064-4200,16066-4427,16077-5830,16079-4812,16081+2511,16105-4205,16117-0334,16127-7834,16133-5151,16156-5613,16171-4759,16175-6120,16192-4900,16208-2215,16218-4701,16219-5048,16222-4738,16229-4947,16235+1900,16260+3454,16263-5533,16269+4159,16270-5213,16279-4709,16280-4154,16296-4417,16306+7223,16316-5026,16327-4848,16328-4656,16334-3107,16337-4525,16340-4634,16387-2700,16396-4429,16407-5639,16418+5459,16433-6856,16438-1133,16446-4243,16451-4312,16460-4022,16473+5753,16478-4322,16490-4618,16494-1252,16498-4143,16534-3030,16541-4901,16545-4214,16546-4057,16559-2557,16571-7548,16581-4058,16586-4142,16589-3315,16598-4117,17001-3651,17010-4323,17025-4719,17047-5650,17048-1601,17049-2440,17050-4123,17066-4028,17079-3243,17080-3215,17081+6422,17102-1031,17103-0559,17103-3551,17103-3702,17104-3146,17105-3746,17109-3942,17115-3322,17119+0859,17122-2707,17123+1107,17125-4814,17139+0446,17139-3746,17162-1934,17174-4641,17187-3750,17190+2658,17199-3512,17201-4613,17213-2219,17217-3916,17237-3102,17239-2812,17265-0725,17297+1747,17309-1724,17315-3414,17317-3331,17318-2342,17319-6234,17328-3327,17334+1537,17341-3453,17343+1052,17361+5746,17375-3652,17381-3442,17382-1704,17387-4343,17389-2045,17389-5742,17398-4344,17433-2523,17434-3414,17443-2519,17446-7809,17462-8647,17479-2927,17484-0800,17488-2800,17504-0234,17505-3143,17508-3419,17513-2313,17534-3030,17540-1919,17541+1110,17554+5129,17556+5813,17570-3713,17579+2335,17581-1744,18018-2802,18027-2314,18039-0813,18040-0941,18041-3317,18057-2616,18076+3445,18076-1034,18083-2630,18092-0437,18095+2704,18135-1456,18135-1740,18136-1859,18142-3646,18156-0653,18157+1757,18162-0246,18176-1848,18177-2951,18186+3143,18213+0335,18222+3933,18230+0544,18239-0655,18240+2326,18257-1000,18267-0606,18273-0738,18276+8236,18276-4717,18280-5639,18281+2149,18301-0656,18303-0519,18306+3657,18314-1131,18316-0602,18320-0352,18325-1138,18333+0533,18349+1023,18359+0847,18367-0452,18373-0021,18378-3731,18397+1738,18398-0220,18401+2854,18413+1354,18414-0527,18421+1147,18429-1721,18450-0922,18451-0824,18464-0656,18467-4802,18475+0926,18476+0555,18527+3650,18530+0817,18531+0016,18535+0726,18537-1035,18550+0130,18551+0323,18551+1345,18556+0811,18560+0638,19007-2247,19007-3826,19008+0726,19017-0545,19029+0808,19032-4602,19042-4858,19043+1009,19059-2219,19075+0921,19093-3256,19099+6711,19135+0931,19143-5032,19157-1706,19161+2343,19178-2620,19188-1603,19192+0922,19194+1734,19229+1708,19232+5008,19240+3615,19247-1722,19282+2253,19283+1944,19287+4602,19296+4331,19314-1629,19321+2757,19324+3033,19327+3024,19352+2030,19354+5005,19361-1658,19396+1637,19412+0337,19422+3506,19451+1824,19472+2127,19474-0744,19480+2447,19495+0835,19500-1709,19503+2219,19510-5919,19528-2919,19536+3237,19537+2212,19548+3035,19550-0201,19575-5930,19585+5200,19586+3637,19594+4047,19595-2751,20010+3011,20015+3019,20024+3330,20028+3910,20038-2722,20042-4241,20052+0554,20072+3116,20075-6005,20094-1121,20111-4708,20113+4917,20124+6605,20135-7152,20161-1600,20165+3413,20171+3519,20193+3527,20194+3646,20200+3624,20215+6243,20248+7505,20248-2825,20253+3814,20255+4054,20267+2105,20275+4001,20297+3221,20310+4029,20318+3829,20340+5338,20350+3741,20356+1805,20365+1154,20396+4757,20403+3700,20417-0500,20431+1754,20435+3825,20440-0105,20479+0554,20484-7202,20491+4236,20502+4709,20529+3013,20532+5554,20541-6549,20549+5245,20570+2714,21003+4801,21032-0024,21035+5136,21044-1637,21069-3843,21086+5238,21088+6817,21190+5140,21206-4054,21243-6943,21245+6221,21270+7135,21286+1055,21305+2118,21312+5405,21318+5631,21320+3850,21341+4508,21368-3812,21373+4540,21377+5042,21377-0200,21383+4513,21389+5405,21399+3516,21401+7354,21417+0938,21449+4950,21453-4708,21456+6422,21489+5301,21543-1421,21552+6323,21554+6204,21558+5907,21563+5630,22017+2806,22035+3506,22091+5757,22097+5647,22142-8454,22150-6030,22165+4331,22177+5936,22190-0751,22196-4612,22212+5542,22230-4841,22231-4529,22241+6005,22264+5858,22267-4400,22272+5435,22280+1250,22282+5644,22303+5950,22306+5510,22317+5838,22345+5809,22456+5453,22476+4047,22512+6100,22516+0838,22518+6600,22525-2952,22526+8446,22540-5740,22585+6402,23000+5932,23013+2748,23095+5925,23134-7031,23138+6204,23151+5912,23166+1655,23202+5901,23213-4521,23284+5958,23309+2213,23320+4316,23365+5159,23416+6130,23439+5412,23491+6243,23496+6131,23528+4821,23541+7031,23564-5651}
@attribute LRS-class {2,3,4,5,12,13,14,15,16,17,18,21,22,23,24,25,26,27,28,29,31,32,33,34,35,36,37,38,39,41,42,43,44,45,50,69,71,72,73,79,80,81,82,85,91,92,95,96}
@attribute ID-type {0,2,3,4}
@attribute Right-Ascension numeric
@attribute Declination numeric
@attribute Scale_Factor numeric
@attribute Blue_base_1 numeric
@attribute Blue_base_2 numeric
@attribute Red_base_1 numeric
@attribute Red_base_2 numeric
@attribute blue-band-flux_1 numeric
@attribute blue-band-flux_2 numeric
@attribute blue-band-flux_3 numeric
@attribute blue-band-flux_4 numeric
@attribute blue-band-flux_5 numeric
@attribute blue-band-flux_6 numeric
@attribute blue-band-flux_7 numeric
@attribute blue-band-flux_8 numeric
@attribute blue-band-flux_9 numeric
@attribute blue-band-flux_10 numeric
@attribute blue-band-flux_11 numeric
@attribute blue-band-flux_12 numeric
@attribute blue-band-flux_13 numeric
@attribute blue-band-flux_14 numeric
@attribute blue-band-flux_15 numeric
@attribute blue-band-flux_16 numeric
@attribute blue-band-flux_17 numeric
@attribute blue-band-flux_18 numeric
@attribute blue-band-flux_19 numeric
@attribute blue-band-flux_20 numeric
@attribute blue-band-flux_21 numeric
@attribute blue-band-flux_22 numeric
@attribute blue-band-flux_23 numeric
@attribute blue-band-flux_24 numeric
@attribute blue-band-flux_25 numeric
@attribute blue-band-flux_26 numeric
@attribute blue-band-flux_27 numeric
@attribute blue-band-flux_28 numeric
@attribute blue-band-flux_29 numeric
@attribute blue-band-flux_30 numeric
@attribute blue-band-flux_31 numeric
@attribute blue-band-flux_32 numeric
@attribute blue-band-flux_33 numeric
@attribute blue-band-flux_34 numeric
@attribute blue-band-flux_35 numeric
@attribute blue-band-flux_36 numeric
@attribute blue-band-flux_37 numeric
@attribute blue-band-flux_38 numeric
@attribute blue-band-flux_39 numeric
@attribute blue-band-flux_40 numeric
@attribute blue-band-flux_41 numeric
@attribute blue-band-flux_42 numeric
@attribute blue-band-flux_43 numeric
@attribute blue-band-flux_44 numeric
@attribute red-band-flux_1 numeric
@attribute red-band-flux_2 numeric
@attribute red-band-flux_3 numeric
@attribute red-band-flux_4 numeric
@attribute red-band-flux_5 numeric
@attribute red-band-flux_6 numeric
@attribute red-band-flux_7 numeric
@attribute red-band-flux_8 numeric
@attribute red-band-flux_9 numeric
@attribute red-band-flux_10 numeric
@attribute red-band-flux_11 numeric
@attribute red-band-flux_12 numeric
@attribute red-band-flux_13 numeric
@attribute red-band-flux_14 numeric
@attribute red-band-flux_15 numeric
@attribute red-band-flux_16 numeric
@attribute red-band-flux_17 numeric
@attribute red-band-flux_18 numeric
@attribute red-band-flux_19 numeric
@attribute red-band-flux_20 numeric
@attribute red-band-flux_21 numeric
@attribute red-band-flux_22 numeric
@attribute red-band-flux_23 numeric
@attribute red-band-flux_24 numeric
@attribute red-band-flux_25 numeric
@attribute red-band-flux_26 numeric
@attribute red-band-flux_27 numeric
@attribute red-band-flux_28 numeric
@attribute red-band-flux_29 numeric
@attribute red-band-flux_30 numeric
@attribute red-band-flux_31 numeric
@attribute red-band-flux_32 numeric
@attribute red-band-flux_33 numeric
@attribute red-band-flux_34 numeric
@attribute red-band-flux_35 numeric
@attribute red-band-flux_36 numeric
@attribute red-band-flux_37 numeric
@attribute red-band-flux_38 numeric
@attribute red-band-flux_39 numeric
@attribute red-band-flux_40 numeric
@attribute red-band-flux_41 numeric
@attribute red-band-flux_42 numeric
@attribute red-band-flux_43 numeric
@attribute red-band-flux_44 numeric
@attribute red-band-flux_45 numeric
@attribute red-band-flux_46 numeric
@attribute red-band-flux_47 numeric
@attribute red-band-flux_48 numeric
@attribute red-band-flux_49 numeric

@data
23284+5958,29,4,23.474,59.979,0,365,416,363,403,5989.286,6319.136,6196.0146,5916.3345,6064.5347,6387.542,6670.032,7317.4775,8273.95,9669.48,10680.53,12357.143,13115.165,13413.204,13433.023,12707.625,12776.417,12601.939,12034.587,11306.46,10755.917,10162.042,10093.901,9330.873,8414.058,7975.434,7634.6953,7356.8877,6999.392,6548.23,5765.7065,5619.369,5344.408,4729.697,4465.939,4344.8057,4415.2324,4179.4644,3627.713,3481.4453,3652.5737,3523.0984,3404.8157,2945.3823,9302.276,8771.987,8233.371,7415.172,6092.277,4748.4556,4175.0776,3498.2734,2943.1465,2887.2078,2495.7346,2364.3542,2142.1184,2329.5786,2256.9995,2202.6208,2169.2358,2232.3474,2277.302,2046.8325,2227.4482,2100.4795,2306.2961,2598.8162,2220.221,1998.2369,2241.8638,1952.7941,1881.855,2024.8511,1740.0132,1775.3718,1753.4165,1634.9967,1469.0488,1361.8348,1626.5492,1408.8977,1377.215,1461.5906,1284.5134,1219.3,1000.29407,1081.9069,1036.2921,855.0607,946.4835,1057.4882,771.414
23309+2213,18,4,23.516,22.221,0,648,654,306,306,25954.225,24277.15,21686.775,20223.473,18529.771,16960.998,15097.972,13990.03,13081.971,12676.375,12204.163,10879.716,10657.355,10185.158,9357.633,8702.226,8146.7593,8007.7007,7943.5986,7282.6553,7271.3047,6721.4087,6277.0044,6057.4614,5740.7607,5426.839,4985.222,4948.908,4748.8105,4482.092,4559.602,4498.3135,4425.923,3959.3389,3634.3342,3809.016,3697.7693,3922.4236,3361.4644,3416.7852,3100.12,3052.7312,3332.9148,2808.0527,6970.596,6337.6626,5407.6943,5307.758,4166.812,3533.8784,3903.0898,3231.2917,2626.1187,3286.8123,2462.3333,1940.4408,1876.5923,1843.2798,1837.7278,1765.5511,1435.2043,1401.8921,1363.0277,1374.1318,1288.0751,1016.0248,971.60834,1013.2488,924.416,821.70306,971.60834,821.70306,616.2773,616.2773,638.4855,524.6685,713.4381,757.8545,649.5896,591.2931,355.33105,347.003,408.0755,666.2457,438.61176,344.22696,335.8989,494.1323,549.6527,449.7159,569.0849,471.9241,477.47614
23320+4316,42,4,23.534,43.274,0,102,64,58,53,13512.428,13566.235,14101.023,13942.729,13366.011,12738.036,12229.58,11752.41,11218.297,10607.314,10084.548,9638.612,9179.853,8887.581,8710.566,8221.877,7997.8735,7800.8965,7860.068,7789.723,7892.9873,7695.965,7622.742,7401.5063,7277.0327,7055.7783,6707.8584,6648.8203,6473.08,6203.406,5965.0317,5787.845,5475.455,5191.521,4954.542,4733.211,4491.949,4188.065,4037.871,3953.1338,3832.813,3689.717,3540.923,3527.3193,7650.8145,7279.608,6962.471,6574.1724,5825.82,5224.042,4556.7954,4041.8167,3649.2214,3376.1628,3168.564,3117.5037,2982.476,2806.1748,2693.9111,2501.9492,2402.4875,2229.0212,2125.285,2054.2776,1951.9596,1852.4858,1804.2418,1711.8794,1645.1312,1561.3036,1494.5518,1467.6454,1436.4678,1378.2496,1320.03,1294.5404,1250.5491,1212.2485,1176.7931,1110.0278,1152.8411,1101.7275,1033.5355,1045.0367,1043.7288,958.4562,950.0305,965.79675,921.79126,894.86224,886.4327,850.963,750.0294
23365+5159,25,4,23.61,51.984,0,567,628,284,369,11504.0205,10776.772,10377.471,10156.501,9721.122,9142.398,8925.273,9327.829,9451.135,9596.911,10182.823,10828.606,11690.107,11721.271,11591.621,11556.748,11501.943,11003.304,10312.676,9868.926,9211.994,8882.9795,8393.1455,8124.0044,7509.5195,7024.7124,6684.544,6333.1675,6180.0396,5765.099,5340.197,4997.591,4641.281,4434.595,4392.493,4155.9033,3984.1548,3897.1968,3653.1519,3633.5369,3672.5283,3559.4204,3307.9272,3212.2893,9357.176,8242.934,6955.505,6080.8647,5097.8506,4432.8535,3938.7441,3801.2888,3359.6863,3040.3328,2802.079,2629.9607,2558.8833,2465.4136,2384.4575,2388.327,2413.4321,2423.6165,2411.3955,2429.1333,2329.7075,2340.0308,2260.617,2347.055,2210.3477,2172.1636,2114.0566,2047.248,2072.7263,1918.6913,1770.9125,1754.067,1653.7098,1604.4902,1465.5222,1350.2618,1385.8811,1385.3617,1245.2208,1149.9803,1189.4087,1065.525,1052.6202,1055.9391,971.9979,1010.256,998.65643,872.3668,762.29816
23416+6130,69,4,23.694,61.512,0,249,271,93,111,5428.5894,5152.785,5084.332,5017.106,5255.4404,5550.775,5917.6577,6739.2354,7558.3975,8663.717,9748.434,10847.708,11218.283,11554.917,11807.8955,11603.771,11443.306,10960.321,10300.321,9747.024,9473.819,9040.57,8654.614,8234.713,7822.0913,7388.8613,6931.386,6568.4897,6153.4604,5870.5957,5419.1997,5030.8564,4619.479,4393.6167,4046.508,3922.502,3697.8613,3571.4358,3459.5632,3391.3433,3338.8892,3216.1123,3217.0127,3134.254,9480.454,8377.608,7147.474,6198.6597,5103.1533,4324.1255,3876.124,3548.174,3328.1501,3194.2258,3057.889,2988.2507,2850.7231,2842.9429,2838.8093,2998.371,3113.0793,3237.4954,3337.6697,3460.8882,3507.727,3525.4727,3550.5,3577.958,3562.9854,3459.5056,3523.356,3404.1245,3337.036,3209.3271,3073.136,2989.0862,2871.091,2797.9624,2671.488,2507.4307,2533.7378,2475.1746,2374.1777,2365.3337,2280.106,2198.5193,2115.7231,2086.2798,2025.3147,1978.9023,1950.6804,1858.1993,1688.1215
23439+5412,15,4,23.732,54.208,0,1741,1823,841,892,15511.477,15633.458,15354.947,13779.858,13604.027,11786.082,11300.937,11470.829,10087.823,9481.354,9266.02,8760.269,9275.948,9280.981,8203.922,8522.285,7938.9087,7856.7666,7647.462,7732.457,7547.899,7574.1016,7773.097,7256.392,7062.458,6655.9185,6815.1533,6473.215,5941.4487,5641.3223,5555.7466,5716.9956,5232.781,5228.9033,5583.856,5486.991,5141.4424,5143.3354,4716.187,4780.765,5080.7705,4281.57,4338.6006,4076.7024,7018.007,7052.9067,6740.49,5985.8223,6022.9087,5689.872,5053.15,4832.2637,4002.0256,3824.9248,3632.6902,3024.739,2769.953,2921.4873,2662.991,2241.266,2466.9607,2066.193,2098.3132,2056.4255,1874.0806,1894.9032,1543.6515,1323.4226,1437.3525,1462.0789,1460.2502,1585.6432,1365.5353,1506.1602,1236.7333,1067.9456,1292.1642,1123.4149,1114.1564,766.98505,824.2079,955.4881,589.3822,1028.2479,768.487,618.85297,450.24817,737.2934,790.83856,440.0204,353.1038,875.6127,748.8523
23491+6243,43,2,23.819,62.732,0,1315,1495,843,810,14111.734,14462.127,15572.456,15107.514,14094.124,14457.823,12425.103,12092.479,11954.879,10285.261,9821.245,8994.599,8994.575,8621.086,8520.185,7576.598,7418.112,8237.811,8140.828,7856.236,8235.816,8440.408,8385.198,8070.175,7286.0093,7438.5,6935.9634,6895.4673,6932.6143,6367.065,6041.579,5228.885,5455.705,4839.8037,4411.6216,4342.605,4174.37,3739.089,3572.732,3397.3914,3519.8489,3680.2358,3571.7654,3432.649,7471.822,8262.336,7544.109,6372.861,5688.81,4854.926,4457.7183,3416.214,3249.9204,3190.0637,3104.9092,2868.1338,2728.7795,2800.5396,2356.1487,2234.7622,2165.6873,2396.1592,1904.7563,1754.4093,1665.4009,1711.7217,1857.2802,1539.0304,1211.7417,1620.7285,1244.6847,1162.7817,1232.4543,1213.6866,1380.7839,1174.3094,1092.3424,1374.9005,946.4212,1302.9476,715.6393,1313.966,894.46844,931.5343,883.7732,998.42004,735.8894,1088.7308,687.2263,686.3428,934.4911,933.5919,501.3779
23496+6131,27,4,23.827,61.526,0,238,280,99,142,8702.87,8777.906,9042.665,9054.93,9358.403,9763.395,9880.847,10361.996,10730.8,11354.56,11714.94,11769.654,11385.795,11239.973,10995.088,10601.603,10187.592,9876.291,9513.049,9207.8125,8981.121,8629.992,8352.576,7933.8037,7573.0376,7350.0176,6799.5747,6586.238,6189.2554,5756.035,5368.7344,5138.5107,4787.4717,4600.7583,4186.903,4094.4443,3951.2458,3818.9277,3670.9075,3579.6807,3460.6697,3272.7944,3308.4473,3110.9165,8727.583,8036.034,7119.8105,6135.9775,5260.932,4563.54,4054.6711,3621.9578,3320.974,3102.1824,2954.706,2832.6292,2669.498,2598.2173,2510.0435,2508.8843,2418.3357,2506.6255,2460.8196,2421.0723,2467.126,2480.5737,2449.3315,2418.1045,2392.9324,2277.1563,2273.7583,2216.0027,2120.804,2065.4883,2004.1426,1917.4343,1805.3643,1794.7954,1714.1588,1606.9501,1602.4506,1543.5897,1444.8656,1463.3483,1423.8438,1320.3109,1279.6138,1284.8372,1236.9054,1208.3124,1203.891,1099.1929,1037.9974
23528+4821,22,4,23.881,48.36,0,577,568,416,431,15375.604,14542.233,13849.163,13149.557,12263.955,11820.478,10983.808,10987.341,10445.957,10095.45,10466.05,10622.921,10672.11,10758.82,10307.14,10030.023,9565.284,9235.953,9025.716,8618.067,8179.419,8058.9043,7582.7246,7317.0044,6990.916,6640.353,6138.06,5999.584,5877.421,5711.205,5153.433,4735.967,4698.632,4736.342,4377.603,4398.9946,4391.019,4244.366,4264.1216,4282.2446,4235.106,3956.2979,3765.5872,3713.5503,8399.902,7629.0703,6638.017,5779.136,5125.8438,4699.3467,4204.3457,3828.4595,3558.6345,3125.677,2865.6697,2683.9858,2464.79,2467.486,2264.627,2071.5671,2067.7673,1964.4573,1962.307,1891.6432,1936.8217,1872.699,1802.0577,1720.0029,1714.6338,1681.5364,1730.0183,1705.0897,1585.5419,1461.1045,1563.4474,1527.1199,1484.2717,1307.6472,1269.7026,1251.34,1175.8801,1064.5321,1036.3934,1099.6208,1025.8085,795.3783,767.25446,802.7616,843.16656,642.1168,824.46655,703.36536,649.1576
23541+7031,31,3,23.902,70.526,0,995,1177,463,398,11814.46,12896.945,13033.315,13371.644,12632.285,11559.692,10917.743,10416.424,9481.689,8675.612,7936.8955,7156.4063,6849.8823,6118.886,6220.622,6059.3228,5910.0527,5872.9604,5650.563,5890.1494,5787.4595,5784.9795,5812.4526,5822.032,5780.8374,5759.119,5544.6055,5730.769,5783.9243,5895.4224,5709.4766,5563.929,5466.255,5669.092,5643.2397,5224.2666,5691.798,5755.74,4879.4204,5115.3374,5310.9194,4974.3457,5007.0396,4800.576,5904.0654,5697.86,5935.5337,5880.112,5610.8315,5538.797,5465.196,5403.485,4960.5137,4693.882,4461.5776,4272.574,4017.7483,3987.1116,3847.3047,3601.3196,3465.9204,3331.9785,3075.421,2975.795,2979.2856,2891.558,2838.1848,2654.7273,2544.4946,2568.7769,2488.3928,2375.0977,2382.866,2269.5264,2271.2734,2258.0518,2107.279,2108.9678,2103.1638,1943.3685,1903.1473,2012.3994,1994.5685,1981.2074,1970.8213,1748.1444,1757.1627,1724.3097,1721.3413,1546.446,1677.9924,1601.7352,1470.1552
23564-5651,2,2,23.941,-56.854,0,562,640,309,339,14268.037,12925.045,12433.298,12211.934,12230.377,12416.217,12487.869,13000.445,13562.946,14384.549,14781.407,15125.209,15092.536,14237.688,13373.221,12838.635,11530.14,10923.207,9899.566,9199.367,8751.81,7908.4565,7251.776,6804.2886,6353.6084,6031.6685,5552.0664,5407.162,5038.6206,4634.6997,4362.7373,4145.499,3656.3523,3323.2976,3326.543,3114.1963,3062.766,3132.0283,2939.032,3177.2698,2934.4219,2786.5193,2949.171,2307.323,8565.345,7365.0933,5883.3125,4905.205,4112.1787,3579.8542,3100.6628,2751.8374,2708.7566,2678.5774,2421.553,1977.9073,1988.0295,1908.0693,1966.506,1778.7822,1731.0619,1691.4052,1709.6901,1658.8036,1673.9022,1571.557,1617.256,1646.8785,1563.8824,1493.7708,1595.8367,1612.6357,1581.1758,1269.756,1416.9183,1428.9324,1312.2347,1354.8395,1223.6786,1095.7444,1168.9468,1142.398,942.08264,999.21875,951.7756,881.8137,797.37744,795.0086,757.24786,695.3584,702.66327,681.01196,670.62964
